0x1.10da965423bc6p-4 0x1.c02400a693122p+0 0x1.307626c9e3e53p+0 
0x1.6f5871b44d504p-6 0x1.c02400a693122p+0 0x1.32f34eb56b9fcp+0 
-0x1.64b975e7f451p-6 0x1.c02400a693122p+0 0x1.357bfb557d921p+0 
-0x1.0e32d7610d7c9p-4 0x1.c02400a693122p+0 0x1.37d6f6f7b1fb1p+0 
-0x1.c33751481de4ep-4 0x1.c02400a693122p+0 0x1.39d90732263edp+0 
-0x1.3c1de5979726ap-3 0x1.c02400a693122p+0 0x1.3b66c1100f49ap+0 
-0x1.96a0228b1f5acp-3 0x1.c02400a693122p+0 0x1.3c74c8de8efe9p+0 
-0x1.f1225f7ea78eep-3 0x1.c02400a693122p+0 0x1.3d06100e42eb7p+0 
-0x1.25d24e3917e18p-2 0x1.c02400a693122p+0 0x1.3d282c662a8bcp+0 
-0x1.53136cb2dbfb9p-2 0x1.c02400a693122p+0 0x1.3cee6e096a2d7p+0 
-0x1.80548b2ca015ap-2 0x1.c02400a693122p+0 0x1.3c6cb30b30814p+0 
-0x1.ad95a9a6642fbp-2 0x1.c02400a693122p+0 0x1.3bb303df4c19ep+0 
-0x1.dad6c8202849cp-2 0x1.c02400a693122p+0 0x1.3acac7b94c004p+0 
-0x1.040bf34cf631fp-1 0x1.c02400a693122p+0 0x1.39b5f522165fcp+0 
-0x1.1aac8289d83fp-1 0x1.c02400a693122p+0 0x1.38702abe1de27p+0 
-0x1.314d11c6ba4c1p-1 0x1.c02400a693122p+0 0x1.36f13359ea596p+0 
-0x1.47eda1039c592p-1 0x1.c02400a693122p+0 0x1.35303440082f1p+0 
-0x1.5e8e30407e663p-1 0x1.c02400a693122p+0 0x1.3326b2eed30c6p+0 
-0x1.752ebf7d60734p-1 0x1.c02400a693122p+0 0x1.30d2c267c9b3dp+0 
-0x1.8bcf4eba42805p-1 0x1.c02400a693122p+0 0x1.2e37f5956954cp+0 
-0x1.a26fddf7248d6p-1 0x1.c02400a693122p+0 0x1.2b5f133a38ecfp+0 
-0x1.b9106d34069a7p-1 0x1.c02400a693122p+0 0x1.2854da24acaa5p+0 
-0x1.cfb0fc70e8a78p-1 0x1.c02400a693122p+0 0x1.252851d6f8185p+0 
-0x1.e6518badcab49p-1 0x1.c02400a693122p+0 0x1.21e9241d411bap+0 
-0x1.fcf21aeaacc1ap-1 0x1.c02400a693122p+0 0x1.1ea6581f321a8p+0 
-0x1.09c95513c7675p+0 0x1.c02400a693122p+0 0x1.1b6d92ea7eca5p+0 
-0x1.15199cb2386ddp+0 0x1.c02400a693122p+0 0x1.184ad0d41b83cp+0 
-0x1.2069e450a9745p+0 0x1.c02400a693122p+0 0x1.15486c6ca0a2bp+0 
-0x1.2bba2bef1a7adp+0 0x1.c02400a693122p+0 0x1.126f3fc37fb7ep+0 
-0x1.370a738d8b815p+0 0x1.c02400a693122p+0 0x1.0fc6b7acdcc76p+0 
-0x1.425abb2bfc87dp+0 0x1.c02400a693122p+0 0x1.0d54c62449b24p+0 
-0x1.4dab02ca6d8e5p+0 0x1.c02400a693122p+0 0x1.0b1db733f22d9p+0 
-0x1.58fb4a68de94dp+0 0x1.c02400a693122p+0 0x1.0923fb9cd7042p+0 
-0x1.644b92074f9b5p+0 0x1.c02400a693122p+0 0x1.0768024f9cbc8p+0 
-0x1.6f9bd9a5c0a1dp+0 0x1.c02400a693122p+0 0x1.05e835f41291fp+0 
-0x1.7aec214431a85p+0 0x1.c02400a693122p+0 0x1.04a1296bc432fp+0 
-0x1.863c68e2a2aedp+0 0x1.c02400a693122p+0 0x1.038df1afb67f8p+0 
-0x1.918cb08113b55p+0 0x1.c02400a693122p+0 0x1.02a8a08e5870cp+0 
-0x1.9cdcf81f84bbdp+0 0x1.c02400a693122p+0 0x1.01eacd40ff815p+0 
-0x1.a82d3fbdf5c25p+0 0x1.c02400a693122p+0 0x1.014e1683fb1b8p+0 
-0x1.b37d875c66c8dp+0 0x1.c02400a693122p+0 0x1.00cc8d425daa7p+0 
-0x1.becdcefad7cf5p+0 0x1.c02400a693122p+0 0x1.0060fd63b7408p+0 
-0x1.ca1e169948d5dp+0 0x1.c02400a693122p+0 0x1.000711d24f299p+0 
-0x1.d56e5e37b9dc5p+0 0x1.c02400a693122p+0 0x1.ff76aeff34484p-1 
-0x1.e0bea5d62ae2dp+0 0x1.c02400a693122p+0 0x1.fef64f6dc2b2fp-1 
-0x1.ec0eed749be95p+0 0x1.c02400a693122p+0 0x1.fe8907e609733p-1 

version=0x1.999999999999ap-3
baseType=matrix
type=doubleMatrix
numRows=80
numCols=3
0x1.91b72c7045195p+0 0x1.b4b833762ad1cp+0 0x1.1dada22bd0016p+1 
0x1.8666e4d1d412dp+0 0x1.b4b833762ad1cp+0 0x1.389e201b219ffp+1 
0x1.7b169d33630c5p+0 0x1.b4b833762ad1cp+0 0x1.55567a8ae8c52p+1 
0x1.6fc65594f205dp+0 0x1.b4b833762ad1cp+0 0x1.731adf698de28p+1 
0x1.64760df680ff5p+0 0x1.b4b833762ad1cp+0 0x1.90f48e235d418p+1 
0x1.5925c6580ff8dp+0 0x1.b4b833762ad1cp+0 0x1.add25cd270c2fp+1 
0x1.4dd57eb99ef25p+0 0x1.b4b833762ad1cp+0 0x1.c8bb628714c1ap+1 
0x1.4285371b2debdp+0 0x1.b4b833762ad1cp+0 0x1.e0eaa2d394152p+1 
0x1.3734ef7cbce55p+0 0x1.b4b833762ad1cp+0 0x1.f59467dd4733ep+1 
0x1.2be4a7de4bdedp+0 0x1.b4b833762ad1cp+0 0x1.029e58c31d6b5p+2 
0x1.2094603fdad85p+0 0x1.b4b833762ad1cp+0 0x1.0684a295a7d71p+2 
0x1.154418a169d1dp+0 0x1.b4b833762ad1cp+0 0x1.049c31b42e203p+2 
0x1.09f3d102f8cb5p+0 0x1.b4b833762ad1cp+0 0x1.f79b7881e09e2p+1 
0x1.fd4712c90f899p-1 0x1.b4b833762ad1cp+0 0x1.da0372b6456a1p+1 
0x1.e6a6838c2d7c8p-1 0x1.b4b833762ad1cp+0 0x1.b54e3ff81ed86p+1 
0x1.d005f44f4b6f7p-1 0x1.b4b833762ad1cp+0 0x1.8e6b5223793e7p+1 
0x1.b965651269626p-1 0x1.b4b833762ad1cp+0 0x1.68b2fdac828c7p+1 
0x1.a2c4d5d587555p-1 0x1.b4b833762ad1cp+0 0x1.45e9f32b69601p+1 
0x1.8c244698a5484p-1 0x1.b4b833762ad1cp+0 0x1.26cdffad12ffbp+1 
0x1.7583b75bc33b3p-1 0x1.b4b833762ad1cp+0 0x1.0b8d4c8a99c86p+1 
0x1.5ee3281ee12e2p-1 0x1.b4b833762ad1cp+0 0x1.e81cc967444c9p+0 
0x1.484298e1ff211p-1 0x1.b4b833762ad1cp+0 0x1.c02d1ff823eadp+0 
0x1.31a209a51d14p-1 0x1.b4b833762ad1cp+0 0x1.9eba59f873696p+0 
0x1.1b017a683b06fp-1 0x1.b4b833762ad1cp+0 0x1.832a68077f067p+0 
0x1.0460eb2b58f9ep-1 0x1.b4b833762ad1cp+0 0x1.6ce3a41e55e17p+0 
0x1.db80b7dcedd9bp-2 0x1.b4b833762ad1cp+0 0x1.5b5139afd1b6bp+0 
0x1.ae3f996329bfap-2 0x1.b4b833762ad1cp+0 0x1.4de5340ea12e3p+0 
0x1.80fe7ae965a59p-2 0x1.b4b833762ad1cp+0 0x1.4419581cc1fc6p+0 
0x1.53bd5c6fa18b8p-2 0x1.b4b833762ad1cp+0 0x1.3d6f4651ce56ep+0 
0x1.267c3df5dd717p-2 0x1.b4b833762ad1cp+0 0x1.3970156c90d3dp+0 
0x1.f2763ef832aecp-3 0x1.b4b833762ad1cp+0 0x1.37ab7ff6c13e5p+0 
0x1.97f40204aa7aap-3 0x1.b4b833762ad1cp+0 0x1.37b6cb3c4a6ap+0 
0x1.3d71c51122468p-3 0x1.b4b833762ad1cp+0 0x1.392bae0cb08bp+0 
0x1.c5df103b3424bp-4 0x1.b4b833762ad1cp+0 0x1.3ba79f931687ep+0 
0x1.10da965423bc6p-4 0x1.b4b833762ad1cp+0 0x1.3ecc06edbba2ap+0 
0x1.6f5871b44d504p-6 0x1.b4b833762ad1cp+0 0x1.423faf31a73c4p+0 
-0x1.64b975e7f451p-6 0x1.b4b833762ad1cp+0 0x1.45b19cd648beap+0 
-0x1.0e32d7610d7c9p-4 0x1.b4b833762ad1cp+0 0x1.48dcee5d9f5a5p+0 
-0x1.c33751481de4ep-4 0x1.b4b833762ad1cp+0 0x1.4b8cf1552e5f6p+0 
-0x1.3c1de5979726ap-3 0x1.b4b833762ad1cp+0 0x1.4da03bd31f82fp+0 
-0x1.96a0228b1f5acp-3 0x1.b4b833762ad1cp+0 0x1.4f099fa62b28fp+0 
-0x1.f1225f7ea78eep-3 0x1.b4b833762ad1cp+0 0x1.4fce456c3ce63p+0 
-0x1.25d24e3917e18p-2 0x1.b4b833762ad1cp+0 0x1.50010953407eep+0 
-0x1.53136cb2dbfb9p-2 0x1.b4b833762ad1cp+0 0x1.4fbc036388f97p+0 
-0x1.80548b2ca015ap-2 0x1.b4b833762ad1cp+0 0x1.4f19a8d194cadp+0 
-0x1.ad95a9a6642fbp-2 0x1.b4b833762ad1cp+0 0x1.4e2f016be8123p+0 
-0x1.dad6c8202849cp-2 0x1.b4b833762ad1cp+0 0x1.4d080ebee93dfp+0 
-0x1.040bf34cf631fp-1 0x1.b4b833762ad1cp+0 0x1.4ba6e694a9e0cp+0 
-0x1.1aac8289d83fp-1 0x1.b4b833762ad1cp+0 0x1.4a055a07ecd37p+0 
-0x1.314d11c6ba4c1p-1 0x1.b4b833762ad1cp+0 0x1.4818748e6e2e3p+0 
-0x1.47eda1039c592p-1 0x1.b4b833762ad1cp+0 0x1.45d4c5d026948p+0 
-0x1.5e8e30407e663p-1 0x1.b4b833762ad1cp+0 0x1.43325685a19a2p+0 
-0x1.752ebf7d60734p-1 0x1.b4b833762ad1cp+0 0x1.402f5faa70f53p+0 
-0x1.8bcf4eba42805p-1 0x1.b4b833762ad1cp+0 0x1.3cd14c29f33d2p+0 
-0x1.a26fddf7248d6p-1 0x1.b4b833762ad1cp+0 0x1.39241386eb12fp+0 
-0x1.b9106d34069a7p-1 0x1.b4b833762ad1cp+0 0x1.35386b0762781p+0 
-0x1.cfb0fc70e8a78p-1 0x1.b4b833762ad1cp+0 0x1.312180c9e3d14p+0 
-0x1.e6518badcab49p-1 0x1.b4b833762ad1cp+0 0x1.2cf2e86850e28p+0 
-0x1.fcf21aeaacc1ap-1 0x1.b4b833762ad1cp+0 0x1.28bf24bb1bd69p+0 
-0x1.09c95513c7675p+0 0x1.b4b833762ad1cp+0 0x1.2496ece26b2c8p+0 
-0x1.15199cb2386ddp+0 0x1.b4b833762ad1cp+0 0x1.2089095aeafb3p+0 
-0x1.2069e450a9745p+0 0x1.b4b833762ad1cp+0 0x1.1ca2824292a09p+0 
-0x1.2bba2bef1a7adp+0 0x1.b4b833762ad1cp+0 0x1.18eed56721c06p+0 
-0x1.370a738d8b815p+0 0x1.b4b833762ad1cp+0 0x1.1578014c4cbb6p+0 
-0x1.425abb2bfc87dp+0 0x1.b4b833762ad1cp+0 0x1.12465459dedbfp+0 
-0x1.4dab02ca6d8e5p+0 0x1.b4b833762ad1cp+0 0x1.0f600f1c4b186p+0 
-0x1.58fb4a68de94dp+0 0x1.b4b833762ad1cp+0 0x1.0cc8fc699d55dp+0 
-0x1.644b92074f9b5p+0 0x1.b4b833762ad1cp+0 0x1.0a8226c82533ep+0 
-0x1.6f9bd9a5c0a1dp+0 0x1.b4b833762ad1cp+0 0x1.0889c995bdf9ep+0 
-0x1.7aec214431a85p+0 0x1.b4b833762ad1cp+0 0x1.06db8b806bd23p+0 
-0x1.863c68e2a2aedp+0 0x1.b4b833762ad1cp+0 0x1.0570fd2c006e5p+0 
-0x1.918cb08113b55p+0 0x1.b4b833762ad1cp+0 0x1.044247a958c57p+0 
-0x1.9cdcf81f84bbdp+0 0x1.b4b833762ad1cp+0 0x1.0346eddee3838p+0 
-0x1.a82d3fbdf5c25p+0 0x1.b4b833762ad1cp+0 0x1.027683185820ep+0 
-0x1.b37d875c66c8dp+0 0x1.b4b833762ad1cp+0 0x1.01c93e9532fdp+0 
-0x1.becdcefad7cf5p+0 0x1.b4b833762ad1cp+0 0x1.01385db74549ep+0 
-0x1.ca1e169948d5dp+0 0x1.b4b833762ad1cp+0 0x1.00be51785c733p+0 
-0x1.d56e5e37b9dc5p+0 0x1.b4b833762ad1cp+0 0x1.0056bd642d4ccp+0 
-0x1.e0bea5d62ae2dp+0 0x1.b4b833762ad1cp+0 0x1.fffca95603d3ep-1 
-0x1.ec0eed749be95p+0 0x1.b4b833762ad1cp+0 0x1.ff6548a1e06bp-1 

version=0x1.999999999999ap-3
baseType=matrix
type=doubleMatrix
numRows=80
numCols=3
0x1.91b72c7045195p+0 0x1.a94c6645c2916p+0 0x1.2cb652213c393p+1 
0x1.8666e4d1d412dp+0 0x1.a94c6645c2916p+0 0x1.4ba9d6b8119f9p+1 
0x1.7b169d33630c5p+0 0x1.a94c6645c2916p+0 0x1.6d43644913024p+1 
0x1.6fc65594f205dp+0 0x1.a94c6645c2916p+0 0x1.90c32fbcd6a2p+1 
0x1.64760df680ff5p+0 0x1.a94c6645c2916p+0 0x1.b4fffecd4239ep+1 
0x1.5925c6580ff8dp+0 0x1.a94c6645c2916p+0 0x1.d87eb6a9fcaccp+1 
0x1.4dd57eb99ef25p+0 0x1.a94c6645c2916p+0 0x1.f9bf3e918b2fbp+1 
0x1.4285371b2debdp+0 0x1.a94c6645c2916p+0 0x1.0bc9eef6e3c1bp+2 
0x1.3734ef7cbce55p+0 0x1.a94c6645c2916p+0 0x1.188080fda2c4bp+2 
0x1.2be4a7de4bdedp+0 0x1.a94c6645c2916p+0 0x1.2217e21cf846fp+2 
0x1.2094603fdad85p+0 0x1.a94c6645c2916p+0 0x1.267e4ddee95e2p+2 
0x1.154418a169d1dp+0 0x1.a94c6645c2916p+0 0x1.22d0428d4973ep+2 
0x1.09f3d102f8cb5p+0 0x1.a94c6645c2916p+0 0x1.15cc287eca035p+2 
0x1.fd4712c90f899p-1 0x1.a94c6645c2916p+0 0x1.01b53656acb83p+2 
0x1.e6a6838c2d7c8p-1 0x1.a94c6645c2916p+0 0x1.d5029d257973ep+1 
0x1.d005f44f4b6f7p-1 0x1.a94c6645c2916p+0 0x1.a68f3a8fa7054p+1 
0x1.b965651269626p-1 0x1.a94c6645c2916p+0 0x1.7b531ebe477a2p+1 
0x1.a2c4d5d587555p-1 0x1.a94c6645c2916p+0 0x1.549887f591e42p+1 
0x1.8c244698a5484p-1 0x1.a94c6645c2916p+0 0x1.32a9fee15ebaap+1 
0x1.7583b75bc33b3p-1 0x1.a94c6645c2916p+0 0x1.1560fc856542bp+1 
0x1.5ee3281ee12e2p-1 0x1.a94c6645c2916p+0 0x1.f8d49d25eb26bp+0 
0x1.484298e1ff211p-1 0x1.a94c6645c2916p+0 0x1.cec9187b11c9bp+0 
0x1.31a209a51d14p-1 0x1.a94c6645c2916p+0 0x1.abda07069875dp+0 
0x1.1b017a683b06fp-1 0x1.a94c6645c2916p+0 0x1.8f49beb77525bp+0 
0x1.0460eb2b58f9ep-1 0x1.a94c6645c2916p+0 0x1.7865e8ff5cbe1p+0 
0x1.db80b7dcedd9bp-2 0x1.a94c6645c2916p+0 0x1.668857a65af9cp+0 
0x1.ae3f996329bfap-2 0x1.a94c6645c2916p+0 0x1.5916c176c54fcp+0 
0x1.80fe7ae965a59p-2 0x1.a94c6645c2916p+0 0x1.4f820825d443ep+0 
0x1.53bd5c6fa18b8p-2 0x1.a94c6645c2916p+0 0x1.49452f12b7781p+0 
0x1.267c3df5dd717p-2 0x1.a94c6645c2916p+0 0x1.45e3fc4f46746p+0 
0x1.f2763ef832aecp-3 0x1.a94c6645c2916p+0 0x1.44e93dc34dffcp+0 
0x1.97f40204aa7aap-3 0x1.a94c6645c2916p+0 0x1.45e4ccb77bd3dp+0 
0x1.3d71c51122468p-3 0x1.a94c6645c2916p+0 0x1.48699e1f88aep+0 
0x1.c5df103b3424bp-4 0x1.a94c6645c2916p+0 0x1.4c0c64858a2cbp+0 
0x1.10da965423bc6p-4 0x1.a94c6645c2916p+0 0x1.506369fb54a32p+0 
0x1.6f5871b44d504p-6 0x1.a94c6645c2916p+0 0x1.5508398fdd9a8p+0 
-0x1.64b975e7f451p-6 0x1.a94c6645c2916p+0 0x1.599b5a2095225p+0 
-0x1.0e32d7610d7c9p-4 0x1.a94c6645c2916p+0 0x1.5dc9be9c9da98p+0 
-0x1.c33751481de4ep-4 0x1.a94c6645c2916p+0 0x1.6152ced3f6be5p+0 
-0x1.3c1de5979726ap-3 0x1.a94c6645c2916p+0 0x1.640d55e029d97p+0 
-0x1.96a0228b1f5acp-3 0x1.a94c6645c2916p+0 0x1.65e992f26e803p+0 
-0x1.f1225f7ea78eep-3 0x1.a94c6645c2916p+0 0x1.66ef4da4a8134p+0 
-0x1.25d24e3917e18p-2 0x1.a94c6645c2916p+0 0x1.6737fbef12fb9p+0 
-0x1.53136cb2dbfb9p-2 0x1.a94c6645c2916p+0 0x1.66e6420b3b621p+0 
-0x1.80548b2ca015ap-2 0x1.a94c6645c2916p+0 0x1.661cd80a70749p+0 
-0x1.ad95a9a6642fbp-2 0x1.a94c6645c2916p+0 0x1.64f6edb72a8e2p+0 
-0x1.dad6c8202849cp-2 0x1.a94c6645c2916p+0 0x1.63839418de0ffp+0 
-0x1.040bf34cf631fp-1 0x1.a94c6645c2916p+0 0x1.61c4d01feba67p+0 
-0x1.1aac8289d83fp-1 0x1.a94c6645c2916p+0 0x1.5fb20f41524ddp+0 
-0x1.314d11c6ba4c1p-1 0x1.a94c6645c2916p+0 0x1.5d3cf8dd1c839p+0 
-0x1.47eda1039c592p-1 0x1.a94c6645c2916p+0 0x1.5a57260ab5097p+0 
-0x1.5e8e30407e663p-1 0x1.a94c6645c2916p+0 0x1.56f7397539b74p+0 
-0x1.752ebf7d60734p-1 0x1.a94c6645c2916p+0 0x1.531c2758e365fp+0 
-0x1.8bcf4eba42805p-1 0x1.a94c6645c2916p+0 0x1.4ece22ea17a93p+0 
-0x1.a26fddf7248d6p-1 0x1.a94c6645c2916p+0 0x1.4a1d63c03dafap+0 
-0x1.b9106d34069a7p-1 0x1.a94c6645c2916p+0 0x1.451f88dffd84bp+0 
-0x1.cfb0fc70e8a78p-1 0x1.a94c6645c2916p+0 0x1.3fec994c6b2e6p+0 
-0x1.e6518badcab49p-1 0x1.a94c6645c2916p+0 0x1.3a9c7e430cb03p+0 
-0x1.fcf21aeaacc1ap-1 0x1.a94c6645c2916p+0 0x1.354571a978d94p+0 
-0x1.09c95513c7675p+0 0x1.a94c6645c2916p+0 0x1.2ffb6bc379cbcp+0 
-0x1.15199cb2386ddp+0 0x1.a94c6645c2916p+0 0x1.2ad046afc27b1p+0 
-0x1.2069e450a9745p+0 0x1.a94c6645c2916p+0 0x1.25d428f36304dp+0 
-0x1.2bba2bef1a7adp+0 0x1.a94c6645c2916p+0 0x1.2115d2077c44bp+0 
-0x1.370a738d8b815p+0 0x1.a94c6645c2916p+0 0x1.1ca28d2c1739fp+0 
-0x1.425abb2bfc87dp+0 0x1.a94c6645c2916p+0 0x1.1885c28604139p+0 
-0x1.4dab02ca6d8e5p+0 0x1.a94c6645c2916p+0 0x1.14c849b3e8cb9p+0 
-0x1.58fb4a68de94dp+0 0x1.a94c6645c2916p+0 0x1.116fb7fee8552p+0 
-0x1.644b92074f9b5p+0 0x1.a94c6645c2916p+0 0x1.0e7de4a5e58d3p+0 
-0x1.6f9bd9a5c0a1dp+0 0x1.a94c6645c2916p+0 0x1.0bf0cc69b8ecp+0 
-0x1.7aec214431a85p+0 0x1.a94c6645c2916p+0 0x1.09c2e319ed2b7p+0 
-0x1.863c68e2a2aedp+0 0x1.a94c6645c2916p+0 0x1.07ebc73a71a2p+0 
-0x1.918cb08113b55p+0 0x1.a94c6645c2916p+0 0x1.066137964e81cp+0 
-0x1.9cdcf81f84bbdp+0 0x1.a94c6645c2916p+0 0x1.05182044a6e7ap+0 
-0x1.a82d3fbdf5c25p+0 0x1.a94c6645c2916p+0 0x1.040594e5197ddp+0 
-0x1.b37d875c66c8dp+0 0x1.a94c6645c2916p+0 0x1.031f96d96b565p+0 
-0x1.becdcefad7cf5p+0 0x1.a94c6645c2916p+0 0x1.025d949f89d8dp+0 
-0x1.ca1e169948d5dp+0 0x1.a94c6645c2916p+0 0x1.01b89f20dfb0cp+0 
-0x1.d56e5e37b9dc5p+0 0x1.a94c6645c2916p+0 0x1.012b5f28a99abp+0 
-0x1.e0bea5d62ae2dp+0 0x1.a94c6645c2916p+0 0x1.00b1ddc2efb66p+0 
-0x1.ec0eed749be95p+0 0x1.a94c6645c2916p+0 0x1.004935313118bp+0 

version=0x1.999999999999ap-3
baseType=matrix
type=doubleMatrix
numRows=80
numCols=3
0x1.91b72c7045195p+0 0x1.9de099155a51p+0 0x1.38fe60b5926p+1 
0x1.8666e4d1d412dp+0 0x1.9de099155a51p+0 0x1.5ba0d4a23085ap+1 
0x1.7b169d33630c5p+0 0x1.9de099155a51p+0 0x1.81f8624df4f78p+1 
0x1.6fc65594f205dp+0 0x1.9de099155a51p+0 0x1.ab6e933ae466dp+1 
0x1.64760df680ff5p+0 0x1.9de099155a51p+0 0x1.d6d713071b573p+1 
0x1.5925c6580ff8dp+0 0x1.9de099155a51p+0 0x1.012ee939a0ed9p+2 
0x1.4dd57eb99ef25p+0 0x1.9de099155a51p+0 0x1.15e4c14d5ee73p+2 
0x1.4285371b2debdp+0 0x1.9de099155a51p+0 0x1.288c0a1527f75p+2 
0x1.3734ef7cbce55p+0 0x1.9de099155a51p+0 0x1.385bd2602b1d6p+2 
0x1.2be4a7de4bdedp+0 0x1.9de099155a51p+0 0x1.440a22ead0ap+2 
0x1.2094603fdad85p+0 0x1.9de099155a51p+0 0x1.487338806b297p+2 
0x1.154418a169d1dp+0 0x1.9de099155a51p+0 0x1.414f98f35880bp+2 
0x1.09f3d102f8cb5p+0 0x1.9de099155a51p+0 0x1.2e0bca1448a67p+2 
0x1.fd4712c90f899p-1 0x1.9de099155a51p+0 0x1.13954223ddb49p+2 
0x1.e6a6838c2d7c8p-1 0x1.9de099155a51p+0 0x1.eefc65800af05p+1 
0x1.d005f44f4b6f7p-1 0x1.9de099155a51p+0 0x1.b9dc851b4ac65p+1 
0x1.b965651269626p-1 0x1.9de099155a51p+0 0x1.8a31a4fe5d5b7p+1 
0x1.a2c4d5d587555p-1 0x1.9de099155a51p+0 0x1.607f738e3ff3cp+1 
0x1.8c244698a5484p-1 0x1.9de099155a51p+0 0x1.3c8c6aa5f9e36p+1 
0x1.7583b75bc33b3p-1 0x1.9de099155a51p+0 0x1.1de085694c8abp+1 
0x1.5ee3281ee12e2p-1 0x1.9de099155a51p+0 0x1.03f68a457d00bp+1 
0x1.484298e1ff211p-1 0x1.9de099155a51p+0 0x1.dc9b7d1e70ffbp+0 
0x1.31a209a51d14p-1 0x1.9de099155a51p+0 0x1.b8de98cf5f9ebp+0 
0x1.1b017a683b06fp-1 0x1.9de099155a51p+0 0x1.9bde2a642692ep+0 
0x1.0460eb2b58f9ep-1 0x1.9de099155a51p+0 0x1.84d5fb9c6be02p+0 
0x1.db80b7dcedd9bp-2 0x1.9de099155a51p+0 0x1.7313bd517ab46p+0 
0x1.ae3f996329bfap-2 0x1.9de099155a51p+0 0x1.65f4f3b18aaa2p+0 
0x1.80fe7ae965a59p-2 0x1.9de099155a51p+0 0x1.5ce508eb616b9p+0 
0x1.53bd5c6fa18b8p-2 0x1.9de099155a51p+0 0x1.575b5b105ad5ap+0 
0x1.267c3df5dd717p-2 0x1.9de099155a51p+0 0x1.54d909c852f99p+0 
0x1.f2763ef832aecp-3 0x1.9de099155a51p+0 0x1.54e65dc2074b6p+0 
0x1.97f40204aa7aap-3 0x1.9de099155a51p+0 0x1.570fd7d244679p+0 
0x1.3d71c51122468p-3 0x1.9de099155a51p+0 0x1.5ae33ffb94089p+0 
0x1.c5df103b3424bp-4 0x1.9de099155a51p+0 0x1.5fed5cee3ddf2p+0 
0x1.10da965423bc6p-4 0x1.9de099155a51p+0 0x1.65b937efa98a3p+0 
