0x1.ae037adbefed2p-1 0x1.0fcc0c8b2effap+1 -0x1.8a68ad66d2efbp+0 
0x1.9879da5be3ad9p-1 0x1.0fcc0c8b2effap+1 -0x1.8a0fa4c9eb1bbp+0 
0x1.82f039dbd76ep-1 0x1.0fcc0c8b2effap+1 -0x1.8988dd2e55ee7p+0 
0x1.6d66995bcb2e7p-1 0x1.0fcc0c8b2effap+1 -0x1.88c28d1db3176p+0 
0x1.57dcf8dbbeeeep-1 0x1.0fcc0c8b2effap+1 -0x1.87a665c4a094fp+0 
0x1.4253585bb2af5p-1 0x1.0fcc0c8b2effap+1 -0x1.86191f65c4b49p+0 
0x1.2cc9b7dba66fcp-1 0x1.0fcc0c8b2effap+1 -0x1.83fa402a3541ep+0 
0x1.1740175b9a303p-1 0x1.0fcc0c8b2effap+1 -0x1.8124393e31074p+0 
0x1.01b676db8df0ap-1 0x1.0fcc0c8b2effap+1 -0x1.7d6cf6b9284f6p+0 
0x1.d859acb703622p-2 0x1.0fcc0c8b2effap+1 -0x1.78a6fe5fb3b4cp+0 
0x1.ad466bb6eae3p-2 0x1.0fcc0c8b2effap+1 -0x1.72a3396a6e15dp+0 
0x1.82332ab6d263ep-2 0x1.0fcc0c8b2effap+1 -0x1.6b3388083d4fdp+0 
0x1.571fe9b6b9e4cp-2 0x1.0fcc0c8b2effap+1 -0x1.622e43b217b4fp+0 
0x1.2c0ca8b6a165ap-2 0x1.0fcc0c8b2effap+1 -0x1.5772df2ae592cp+0 
0x1.00f967b688e68p-2 0x1.0fcc0c8b2effap+1 -0x1.4aefdbcf49fc3p+0 
0x1.abcc4d6ce0cedp-3 0x1.0fcc0c8b2effap+1 -0x1.3caa47ebfaa52p+0 
0x1.55a5cb6cafd0ap-3 0x1.0fcc0c8b2effap+1 -0x1.2cc6d1032e572p+0 
0x1.fefe92d8fda4ep-4 0x1.0fcc0c8b2effap+1 -0x1.1b93fd2ca2bf9p+0 
0x1.52b18ed89ba88p-4 0x1.0fcc0c8b2effap+1 -0x1.09941d5b28367p+0 
0x1.4cc915b073584p-5 0x1.0fcc0c8b2effap+1 -0x1.ef079f1898f1p-1 
-0x1.7a1e4a0a141p-10 0x1.0fcc0c8b2effap+1 -0x1.ccaf4da4366f1p-1 
-0x1.646afa5114994p-5 0x1.0fcc0c8b2effap+1 -0x1.ae53fdf9b68bfp-1 
-0x1.5e828128ec49p-4 0x1.0fcc0c8b2effap+1 -0x1.962794b587f5ep-1 
-0x1.0567c294a722bp-3 0x1.0fcc0c8b2effap+1 -0x1.85e63234200ebp-1 
-0x1.5b8e4494d820ep-3 0x1.0fcc0c8b2effap+1 -0x1.7e5df6d76bfe1p-1 
-0x1.b1b4c695091f1p-3 0x1.0fcc0c8b2effap+1 -0x1.7f22b2dc0006bp-1 
-0x1.03eda44a9d0eap-2 0x1.0fcc0c8b2effap+1 -0x1.8692cd8da0f71p-1 
-0x1.2f00e54ab58dcp-2 0x1.0fcc0c8b2effap+1 -0x1.922a240c9ca43p-1 
-0x1.5a14264ace0cep-2 0x1.0fcc0c8b2effap+1 -0x1.9ef9c8f232d15p-1 
-0x1.8527674ae68cp-2 0x1.0fcc0c8b2effap+1 -0x1.aa14c21ade03dp-1 
-0x1.b03aa84aff0b2p-2 0x1.0fcc0c8b2effap+1 -0x1.b0d69cb330cfcp-1 
-0x1.db4de94b178a4p-2 0x1.0fcc0c8b2effap+1 -0x1.b101f5f36fd24p-1 
-0x1.033095259804bp-1 0x1.0fcc0c8b2effap+1 -0x1.a8c36d176d653p-1 
-0x1.18ba35a5a4444p-1 0x1.0fcc0c8b2effap+1 -0x1.96a860a655647p-1 
-0x1.2e43d625b083dp-1 0x1.0fcc0c8b2effap+1 -0x1.7996a2ad6cf88p-1 
-0x1.43cd76a5bcc36p-1 0x1.0fcc0c8b2effap+1 -0x1.50d06d8cef612p-1 
-0x1.59571725c902fp-1 0x1.0fcc0c8b2effap+1 -0x1.1c113e1c59c73p-1 
-0x1.6ee0b7a5d5428p-1 0x1.0fcc0c8b2effap+1 -0x1.b7abe777cc77ap-2 
-0x1.846a5825e1821p-1 0x1.0fcc0c8b2effap+1 -0x1.23d6c4c95d029p-2 
-0x1.99f3f8a5edc1ap-1 0x1.0fcc0c8b2effap+1 -0x1.097ed130fd555p-3 
-0x1.af7d9925fa013p-1 0x1.0fcc0c8b2effap+1 0x1.67682ae7fdea6p-6 
-0x1.c50739a60640cp-1 0x1.0fcc0c8b2effap+1 0x1.2c0c31c9a542p-3 
-0x1.da90da2612805p-1 0x1.0fcc0c8b2effap+1 0x1.b9e054d0a4b3bp-3 
-0x1.f01a7aa61ebfep-1 0x1.0fcc0c8b2effap+1 0x1.a9f2986f34c0cp-3 
-0x1.02d20d93157fbp+0 0x1.0fcc0c8b2effap+1 0x1.f29d3193c7d06p-4 
-0x1.0d96ddd31b9f7p+0 0x1.0fcc0c8b2effap+1 -0x1.7ec0f94b0c0f1p-6 
-0x1.185bae1321bf3p+0 0x1.0fcc0c8b2effap+1 -0x1.98e5bb3d868d4p-3 
-0x1.23207e5327defp+0 0x1.0fcc0c8b2effap+1 -0x1.8918b494d8bf5p-2 
-0x1.2de54e932dfebp+0 0x1.0fcc0c8b2effap+1 -0x1.1f4fdc6cd3042p-1 
-0x1.38aa1ed3341e7p+0 0x1.0fcc0c8b2effap+1 -0x1.7281623941f3ap-1 
-0x1.436eef133a3e3p+0 0x1.0fcc0c8b2effap+1 -0x1.bc72612522439p-1 
-0x1.4e33bf53405dfp+0 0x1.0fcc0c8b2effap+1 -0x1.fcc6c6084a4a1p-1 
-0x1.58f88f93467dbp+0 0x1.0fcc0c8b2effap+1 -0x1.19ea6db30cef9p+0 
-0x1.63bd5fd34c9d7p+0 0x1.0fcc0c8b2effap+1 -0x1.31257783a1126p+0 
-0x1.6e82301352bd3p+0 0x1.0fcc0c8b2effap+1 -0x1.447f35da38413p+0 
-0x1.7947005358dcfp+0 0x1.0fcc0c8b2effap+1 -0x1.5468dcd26a31p+0 
-0x1.840bd0935efcbp+0 0x1.0fcc0c8b2effap+1 -0x1.615313eb4d98ep+0 
-0x1.8ed0a0d3651c7p+0 0x1.0fcc0c8b2effap+1 -0x1.6baa07b5c1defp+0 

version=0x1.999999999999ap-3
baseType=matrix
type=doubleMatrix
numRows=80
numCols=3
0x1.c3eba2ee7eb13p+0 0x1.09844d7aa4da9p+1 -0x1.8bb6bc5b3205fp+0 
0x1.b926d2ae78917p+0 0x1.09844d7aa4da9p+1 -0x1.8bacbafd2d632p+0 
0x1.ae62026e7271bp+0 0x1.09844d7aa4da9p+1 -0x1.8ba0a27d368f3p+0 
0x1.a39d322e6c51fp+0 0x1.09844d7aa4da9p+1 -0x1.8b9239c498d37p+0 
0x1.98d861ee66323p+0 0x1.09844d7aa4da9p+1 -0x1.8b815a0f7c833p+0 
0x1.8e1391ae60127p+0 0x1.09844d7aa4da9p+1 -0x1.8b6df80710241p+0 
0x1.834ec16e59f2bp+0 0x1.09844d7aa4da9p+1 -0x1.8b582c824bb9ap+0 
0x1.7889f12e53d2fp+0 0x1.09844d7aa4da9p+1 -0x1.8b403ba15504p+0 
0x1.6dc520ee4db33p+0 0x1.09844d7aa4da9p+1 -0x1.8b2698d257667p+0 
0x1.630050ae47937p+0 0x1.09844d7aa4da9p+1 -0x1.8b0be65580b53p+0 
0x1.583b806e4173bp+0 0x1.09844d7aa4da9p+1 -0x1.8af0ef0d11af7p+0 
0x1.4d76b02e3b53fp+0 0x1.09844d7aa4da9p+1 -0x1.8ad699c76a0a7p+0 
0x1.42b1dfee35343p+0 0x1.09844d7aa4da9p+1 -0x1.8abdd5a8a0b0bp+0 
0x1.37ed0fae2f147p+0 0x1.09844d7aa4da9p+1 -0x1.8aa77fc96962ap+0 
0x1.2d283f6e28f4bp+0 0x1.09844d7aa4da9p+1 -0x1.8a94426522733p+0 
0x1.22636f2e22d4fp+0 0x1.09844d7aa4da9p+1 -0x1.8a846de5bd54fp+0 
0x1.179e9eee1cb53p+0 0x1.09844d7aa4da9p+1 -0x1.8a77cbaa5ecc7p+0 
0x1.0cd9ceae16957p+0 0x1.09844d7aa4da9p+1 -0x1.8a6d698c4276cp+0 
0x1.0214fe6e1075bp+0 0x1.09844d7aa4da9p+1 -0x1.8a635c036469cp+0 
0x1.eea05c5c14abdp-1 0x1.09844d7aa4da9p+1 -0x1.8a5673a42324p+0 
0x1.d916bbdc086c4p-1 0x1.09844d7aa4da9p+1 -0x1.8a41e1e30a168p+0 
0x1.c38d1b5bfc2cbp-1 0x1.09844d7aa4da9p+1 -0x1.8a1ec911c8916p+0 
0x1.ae037adbefed2p-1 0x1.09844d7aa4da9p+1 -0x1.89e3b4d10df06p+0 
0x1.9879da5be3ad9p-1 0x1.09844d7aa4da9p+1 -0x1.8983fb0b9906ap+0 
0x1.82f039dbd76ep-1 0x1.09844d7aa4da9p+1 -0x1.88ef09fe4310ap+0 
0x1.6d66995bcb2e7p-1 0x1.09844d7aa4da9p+1 -0x1.880fad7e46567p+0 
0x1.57dcf8dbbeeeep-1 0x1.09844d7aa4da9p+1 -0x1.86cb5bdd7d1bap+0 
0x1.4253585bb2af5p-1 0x1.09844d7aa4da9p+1 -0x1.8501a079bfda1p+0 
0x1.2cc9b7dba66fcp-1 0x1.09844d7aa4da9p+1 -0x1.828bbe3144697p+0 
0x1.1740175b9a303p-1 0x1.09844d7aa4da9p+1 -0x1.7f3ca60b38569p+0 
0x1.01b676db8df0ap-1 0x1.09844d7aa4da9p+1 -0x1.7ae15e9dbb683p+0 
0x1.d859acb703622p-2 0x1.09844d7aa4da9p+1 -0x1.7541f86e71123p+0 
0x1.ad466bb6eae3p-2 0x1.09844d7aa4da9p+1 -0x1.6e232d2bd0db4p+0 
0x1.82332ab6d263ep-2 0x1.09844d7aa4da9p+1 -0x1.6548ce6d3d0cbp+0 
0x1.571fe9b6b9e4cp-2 0x1.09844d7aa4da9p+1 -0x1.5a79381883596p+0 
0x1.2c0ca8b6a165ap-2 0x1.09844d7aa4da9p+1 -0x1.4d82153268fb4p+0 
0x1.00f967b688e68p-2 0x1.09844d7aa4da9p+1 -0x1.3e3eeb790cf29p+0 
0x1.abcc4d6ce0cedp-3 0x1.09844d7aa4da9p+1 -0x1.2ca20b3d69b95p+0 
0x1.55a5cb6cafd0ap-3 0x1.09844d7aa4da9p+1 -0x1.18c095745ab2cp+0 
0x1.fefe92d8fda4ep-4 0x1.09844d7aa4da9p+1 -0x1.02e20f279db2ap+0 
0x1.52b18ed89ba88p-4 0x1.09844d7aa4da9p+1 -0x1.d725ef15efb58p-1 
0x1.4cc915b073584p-5 0x1.09844d7aa4da9p+1 -0x1.a76e97d097783p-1 
-0x1.7a1e4a0a141p-10 0x1.09844d7aa4da9p+1 -0x1.792a3c5630608p-1 
-0x1.646afa5114994p-5 0x1.09844d7aa4da9p+1 -0x1.4f923fea00f03p-1 
-0x1.5e828128ec49p-4 0x1.09844d7aa4da9p+1 -0x1.2e2863fe2feccp-1 
-0x1.0567c294a722bp-3 0x1.09844d7aa4da9p+1 -0x1.17f74f231f1b8p-1 
-0x1.5b8e4494d820ep-3 0x1.09844d7aa4da9p+1 -0x1.0ea7aed90b26p-1 
-0x1.b1b4c695091f1p-3 0x1.09844d7aa4da9p+1 -0x1.11d87b5ba8c0ep-1 
-0x1.03eda44a9d0eap-2 0x1.09844d7aa4da9p+1 -0x1.1f1f46416012ap-1 
-0x1.2f00e54ab58dcp-2 0x1.09844d7aa4da9p+1 -0x1.32af236af2d0ep-1 
-0x1.5a14264ace0cep-2 0x1.09844d7aa4da9p+1 -0x1.483fd3d38824bp-1 
-0x1.8527674ae68cp-2 0x1.09844d7aa4da9p+1 -0x1.5bc7a6a39ce44p-1 
-0x1.b03aa84aff0b2p-2 0x1.09844d7aa4da9p+1 -0x1.69daad5311301p-1 
-0x1.db4de94b178a4p-2 0x1.09844d7aa4da9p+1 -0x1.6fbd176c03e17p-1 
-0x1.033095259804bp-1 0x1.09844d7aa4da9p+1 -0x1.6b4b387fbd36bp-1 
-0x1.18ba35a5a4444p-1 0x1.09844d7aa4da9p+1 -0x1.5ad45a93f4b22p-1 
-0x1.2e43d625b083dp-1 0x1.09844d7aa4da9p+1 -0x1.3cfa516c9da2cp-1 
-0x1.43cd76a5bcc36p-1 0x1.09844d7aa4da9p+1 -0x1.10a132e590bc1p-1 
-0x1.59571725c902fp-1 0x1.09844d7aa4da9p+1 -0x1.a9f786ca2dbc7p-2 
-0x1.6ee0b7a5d5428p-1 0x1.09844d7aa4da9p+1 -0x1.13981425f0947p-2 
-0x1.846a5825e1821p-1 0x1.09844d7aa4da9p+1 -0x1.803fc22c9b863p-4 
-0x1.99f3f8a5edc1ap-1 0x1.09844d7aa4da9p+1 0x1.a63f256eb2da9p-4 
-0x1.af7d9925fa013p-1 0x1.09844d7aa4da9p+1 0x1.38229e92bf56ep-2 
-0x1.c50739a60640cp-1 0x1.09844d7aa4da9p+1 0x1.ea6e36a9f0f85p-2 
-0x1.da90da2612805p-1 0x1.09844d7aa4da9p+1 0x1.281bb0978bc0ap-1 
-0x1.f01a7aa61ebfep-1 0x1.09844d7aa4da9p+1 0x1.20593719b373ep-1 
-0x1.02d20d93157fbp+0 0x1.09844d7aa4da9p+1 0x1.bbd0a6d2ceb23p-2 
-0x1.0d96ddd31b9f7p+0 0x1.09844d7aa4da9p+1 0x1.d3cd778dc79afp-3 
-0x1.185bae1321bf3p+0 0x1.09844d7aa4da9p+1 -0x1.721579efbce26p-8 
-0x1.23207e5327defp+0 0x1.09844d7aa4da9p+1 -0x1.e64074ed7c60dp-3 
-0x1.2de54e932dfebp+0 0x1.09844d7aa4da9p+1 -0x1.ce07cd789563fp-2 
-0x1.38aa1ed3341e7p+0 0x1.09844d7aa4da9p+1 -0x1.482ebd1e588c9p-1 
-0x1.436eef133a3e3p+0 0x1.09844d7aa4da9p+1 -0x1.9c84ab6530eaap-1 
-0x1.4e33bf53405dfp+0 0x1.09844d7aa4da9p+1 -0x1.e49c67bd4d368p-1 
-0x1.58f88f93467dbp+0 0x1.09844d7aa4da9p+1 -0x1.10c0d3f2ebe4ep+0 
-0x1.63bd5fd34c9d7p+0 0x1.09844d7aa4da9p+1 -0x1.2a328d373573cp+0 
-0x1.6e82301352bd3p+0 0x1.09844d7aa4da9p+1 -0x1.3f3c8262b6851p+0 
-0x1.7947005358dcfp+0 0x1.09844d7aa4da9p+1 -0x1.5071251746408p+0 
-0x1.840bd0935efcbp+0 0x1.09844d7aa4da9p+1 -0x1.5e59376d7d015p+0 
-0x1.8ed0a0d3651c7p+0 0x1.09844d7aa4da9p+1 -0x1.6972aba761af3p+0 

version=0x1.999999999999ap-3
baseType=matrix
type=doubleMatrix
numRows=80
numCols=3
0x1.c3eba2ee7eb13p+0 0x1.033c8e6a1ab58p+1 -0x1.8ba184be7c3cfp+0 
0x1.b926d2ae78917p+0 0x1.033c8e6a1ab58p+1 -0x1.8b91ecbfbf331p+0 
0x1.ae62026e7271bp+0 0x1.033c8e6a1ab58p+1 -0x1.8b7eee24ce413p+0 
0x1.a39d322e6c51fp+0 0x1.033c8e6a1ab58p+1 -0x1.8b68264782785p+0 
0x1.98d861ee66323p+0 0x1.033c8e6a1ab58p+1 -0x1.8b4d500a51f71p+0 
0x1.8e1391ae60127p+0 0x1.033c8e6a1ab58p+1 -0x1.8b2e534cb92b5p+0 
0x1.834ec16e59f2bp+0 0x1.033c8e6a1ab58p+1 -0x1.8b0b53f8fc50fp+0 
0x1.7889f12e53d2fp+0 0x1.033c8e6a1ab58p+1 -0x1.8ae4be87039a3p+0 
0x1.6dc520ee4db33p+0 0x1.033c8e6a1ab58p+1 -0x1.8abb4f92738fdp+0 
0x1.630050ae47937p+0 0x1.033c8e6a1ab58p+1 -0x1.8a9014312aa79p+0 
0x1.583b806e4173bp+0 0x1.033c8e6a1ab58p+1 -0x1.8a64611ce4c0bp+0 
0x1.4d76b02e3b53fp+0 0x1.033c8e6a1ab58p+1 -0x1.8a39bf7768d33p+0 
0x1.42b1dfee35343p+0 0x1.033c8e6a1ab58p+1 -0x1.8a11ced880609p+0 
0x1.37ed0fae2f147p+0 0x1.033c8e6a1ab58p+1 -0x1.89ee1d413b9fdp+0 
0x1.2d283f6e28f4bp+0 0x1.033c8e6a1ab58p+1 -0x1.89cff64579812p+0 
0x1.22636f2e22d4fp+0 0x1.033c8e6a1ab58p+1 -0x1.89b82aff8a569p+0 
0x1.179e9eee1cb53p+0 0x1.033c8e6a1ab58p+1 -0x1.89a6d4057fe64p+0 
0x1.0cd9ceae16957p+0 0x1.033c8e6a1ab58p+1 -0x1.899b0d8fc0023p+0 
0x1.0214fe6e1075bp+0 0x1.033c8e6a1ab58p+1 -0x1.8992ac6db31f7p+0 
0x1.eea05c5c14abdp-1 0x1.033c8e6a1ab58p+1 -0x1.8989e89c471b8p+0 
0x1.d916bbdc086c4p-1 0x1.033c8e6a1ab58p+1 -0x1.897af8d431337p+0 
0x1.c38d1b5bfc2cbp-1 0x1.033c8e6a1ab58p+1 -0x1.895d99ce9898ep+0 
0x1.ae037adbefed2p-1 0x1.033c8e6a1ab58p+1 -0x1.89267ce1b773dp+0 
0x1.9879da5be3ad9p-1 0x1.033c8e6a1ab58p+1 -0x1.88c69c560f034p+0 
0x1.82f039dbd76ep-1 0x1.033c8e6a1ab58p+1 -0x1.882a787646774p+0 
0x1.6d66995bcb2e7p-1 0x1.033c8e6a1ab58p+1 -0x1.8739466cf1295p+0 
0x1.57dcf8dbbeeeep-1 0x1.033c8e6a1ab58p+1 -0x1.85d420982da4cp+0 
0x1.4253585bb2af5p-1 0x1.033c8e6a1ab58p+1 -0x1.83d54dd891616p+0 
0x1.2cc9b7dba66fcp-1 0x1.033c8e6a1ab58p+1 -0x1.810fb957b498fp+0 
0x1.1740175b9a303p-1 0x1.033c8e6a1ab58p+1 -0x1.7d4eb5aac287ap+0 
0x1.01b676db8df0ap-1 0x1.033c8e6a1ab58p+1 -0x1.7856256bde43p+0 
0x1.d859acb703622p-2 0x1.033c8e6a1ab58p+1 -0x1.71e3222576bdep+0 
0x1.ad466bb6eae3p-2 0x1.033c8e6a1ab58p+1 -0x1.69ad3be9b17b5p+0 
0x1.82332ab6d263ep-2 0x1.033c8e6a1ab58p+1 -0x1.5f6874c183f7p+0 
0x1.571fe9b6b9e4cp-2 0x1.033c8e6a1ab58p+1 -0x1.52c8310c22996p+0 
0x1.2c0ca8b6a165ap-2 0x1.033c8e6a1ab58p+1 -0x1.43837fd34230ep+0 
0x1.00f967b688e68p-2 0x1.033c8e6a1ab58p+1 -0x1.315b639cafdd7p+0 
0x1.abcc4d6ce0cedp-3 0x1.033c8e6a1ab58p+1 -0x1.1c242b645a515p+0 
0x1.55a5cb6cafd0ap-3 0x1.033c8e6a1ab58p+1 -0x1.03d36fc24faadp+0 
0x1.fefe92d8fda4ep-4 0x1.033c8e6a1ab58p+1 -0x1.d12980d3ef5b8p-1 
0x1.52b18ed89ba88p-4 0x1.033c8e6a1ab58p+1 -0x1.95cdd4ed7c51ap-1 
0x1.4cc915b073584p-5 0x1.033c8e6a1ab58p+1 -0x1.57831b4839e26p-1 
-0x1.7a1e4a0a141p-10 0x1.033c8e6a1ab58p+1 -0x1.197749d21c10fp-1 
-0x1.646afa5114994p-5 0x1.033c8e6a1ab58p+1 -0x1.c0729fd221e6ap-2 
-0x1.5e828128ec49p-4 0x1.033c8e6a1ab58p+1 -0x1.62ba471e159dap-2 
-0x1.0567c294a722bp-3 0x1.033c8e6a1ab58p+1 -0x1.249d3831e1abdp-2 
-0x1.5b8e4494d820ep-3 0x1.033c8e6a1ab58p+1 -0x1.0ceeaae71df88p-2 
-0x1.b1b4c695091f1p-3 0x1.033c8e6a1ab58p+1 -0x1.1b5e8cea140c1p-2 
-0x1.03eda44a9d0eap-2 0x1.033c8e6a1ab58p+1 -0x1.4843ad1d501a4p-2 
-0x1.2f00e54ab58dcp-2 0x1.033c8e6a1ab58p+1 -0x1.8777aa7c9e49fp-2 
-0x1.5a14264ace0cep-2 0x1.033c8e6a1ab58p+1 -0x1.cc106fd554ca7p-2 
-0x1.8527674ae68cp-2 0x1.033c8e6a1ab58p+1 -0x1.0570982fc9e6cp-1 
-0x1.b03aa84aff0b2p-2 0x1.033c8e6a1ab58p+1 -0x1.1da7ac8a57f6fp-1 
-0x1.db4de94b178a4p-2 0x1.033c8e6a1ab58p+1 -0x1.2b8a9eb8082cp-1 
-0x1.033095259804bp-1 0x1.033c8e6a1ab58p+1 -0x1.2cd00a9b1e22cp-1 
-0x1.18ba35a5a4444p-1 0x1.033c8e6a1ab58p+1 -0x1.1fb62123f5677p-1 
-0x1.2e43d625b083dp-1 0x1.033c8e6a1ab58p+1 -0x1.02c2aa5d3ef4dp-1 
-0x1.43cd76a5bcc36p-1 0x1.033c8e6a1ab58p+1 -0x1.a9351648a6b63p-2 
-0x1.59571725c902fp-1 0x1.033c8e6a1ab58p+1 -0x1.27ef4ac6e4647p-2 
-0x1.6ee0b7a5d5428p-1 0x1.033c8e6a1ab58p+1 -0x1.fe985880e0a25p-4 
-0x1.846a5825e1821p-1 0x1.033c8e6a1ab58p+1 0x1.3ffce49898927p-4 
-0x1.99f3f8a5edc1ap-1 0x1.033c8e6a1ab58p+1 0x1.4265f266e224bp-2 
-0x1.af7d9925fa013p-1 0x1.033c8e6a1ab58p+1 0x1.2344658f4799bp-1 
-0x1.c50739a60640cp-1 0x1.033c8e6a1ab58p+1 0x1.98f6ef7129ee1p-1 
-0x1.da90da2612805p-1 0x1.033c8e6a1ab58p+1 0x1.dcee40417884cp-1 
-0x1.f01a7aa61ebfep-1 0x1.033c8e6a1ab58p+1 0x1.cc842822bc1e2p-1 
-0x1.02d20d93157fbp+0 0x1.033c8e6a1ab58p+1 0x1.6b61b5107c267p-1 
-0x1.0d96ddd31b9f7p+0 0x1.033c8e6a1ab58p+1 0x1.bd8bfc988a3c9p-2 
-0x1.185bae1321bf3p+0 0x1.033c8e6a1ab58p+1 0x1.250cc7fa885cbp-3 
-0x1.23207e5327defp+0 0x1.033c8e6a1ab58p+1 -0x1.0c55846074cf7p-3 
-0x1.2de54e932dfebp+0 0x1.033c8e6a1ab58p+1 -0x1.7f73f3cd442e6p-2 
-0x1.38aa1ed3341e7p+0 0x1.033c8e6a1ab58p+1 -0x1.2b81c58afffc9p-1 
-0x1.436eef133a3e3p+0 0x1.033c8e6a1ab58p+1 -0x1.8758b5e29b874p-1 
-0x1.4e33bf53405dfp+0 0x1.033c8e6a1ab58p+1 -0x1.d4d557b847132p-1 
-0x1.58f88f93467dbp+0 0x1.033c8e6a1ab58p+1 -0x1.0ad5e57b9b753p+0 
-0x1.63bd5fd34c9d7p+0 0x1.033c8e6a1ab58p+1 -0x1.25bdcb214b8edp+0 
-0x1.6e82301352bd3p+0 0x1.033c8e6a1ab58p+1 -0x1.3be0784472e2ap+0 
-0x1.7947005358dcfp+0 0x1.033c8e6a1ab58p+1 -0x1.4de983bb68cb3p+0 
-0x1.840bd0935efcbp+0 0x1.033c8e6a1ab58p+1 -0x1.5c732a9eeb671p+0 
-0x1.8ed0a0d3651c7p+0 0x1.033c8e6a1ab58p+1 -0x1.6807ce5665968p+0 

version=0x1.999999999999ap-3
baseType=matrix
type=doubleMatrix
numRows=80
numCols=3
0x1.c3eba2ee7eb13p+0 0x1.f9e99eb32120fp+0 -0x1.8b821fc4291e6p+0 
0x1.b926d2ae78917p+0 0x1.f9e99eb32120fp+0 -0x1.8b6a1ec258146p+0 
0x1.ae62026e7271bp+0 0x1.f9e99eb32120fp+0 -0x1.8b4cb2ba17c77p+0 
0x1.a39d322e6c51fp+0 0x1.f9e99eb32120fp+0 -0x1.8b293606ab965p+0 
0x1.98d861ee66323p+0 0x1.f9e99eb32120fp+0 -0x1.8aff314c4529ap+0 
0x1.8e1391ae60127p+0 0x1.f9e99eb32120fp+0 -0x1.8ace74f9e740ap+0 
0x1.834ec16e59f2bp+0 0x1.f9e99eb32120fp+0 -0x1.8a97326d81422p+0 
0x1.7889f12e53d2fp+0 0x1.f9e99eb32120fp+0 -0x1.8a5a1144abccbp+0 
0x1.6dc520ee4db33p+0 0x1.f9e99eb32120fp+0 -0x1.8a183cfc7b3dcp+0 
0x1.630050ae47937p+0 0x1.f9e99eb32120fp+0 -0x1.89d3671a2033bp+0 
0x1.583b806e4173bp+0 0x1.f9e99eb32120fp+0 -0x1.898dbac0c89f2p+0 
0x1.4d76b02e3b53fp+0 0x1.f9e99eb32120fp+0 -0x1.8949bfd0da006p+0 
0x1.42b1dfee35343p+0 0x1.f9e99eb32120fp+0 -0x1.890a2d4a368abp+0 
0x1.37ed0fae2f147p+0 0x1.f9e99eb32120fp+0 -0x1.88d1ac67d8bf2p+0 
0x1.2d283f6e28f4bp+0 0x1.f9e99eb32120fp+0 -0x1.88a28f68492a1p+0 
0x1.22636f2e22d4fp+0 0x1.f9e99eb32120fp+0 -0x1.887e7fcfc0432p+0 
0x1.179e9eee1cb53p+0 0x1.f9e99eb32120fp+0 -0x1.886627d3e408bp+0 
0x1.0cd9ceae16957p+0 0x1.f9e99eb32120fp+0 -0x1.8858d968ebc41p+0 
